idx;result;table;_start;_stop;_time;_value;InstallationName;_field;_measurement
2494;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:00:00Z;-20,99;acme;a;007955_0x40
2495;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:10:00Z;-20,58;acme;a;007955_0x40
2496;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:20:00Z;-19,23;acme;a;007955_0x40
2497;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:30:00Z;-19,01;acme;a;007955_0x40
2498;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:40:00Z;-20,99;acme;a;007955_0x40
2499;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T12:50:00Z;-20,48;acme;a;007955_0x40
2500;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:00:00Z;-19,27;acme;a;007955_0x40
2501;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:10:00Z;-18,78;acme;a;007955_0x40
2502;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:20:00Z;-20,86;acme;a;007955_0x40
2503;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:30:00Z;-20,7;acme;a;007955_0x40
2504;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:40:00Z;-19,34;acme;a;007955_0x40
2505;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T13:50:00Z;-18,17;acme;a;007955_0x40
2506;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:00:00Z;-11,6;acme;a;007955_0x40
2507;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:10:00Z;-6,45;acme;a;007955_0x40
2508;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:20:00Z;-16,72;acme;a;007955_0x40
2509;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:30:00Z;-19,68;acme;a;007955_0x40
2510;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:40:00Z;-21,02;acme;a;007955_0x40
2511;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T14:50:00Z;-20,45;acme;a;007955_0x40
2512;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:00:00Z;-19,04;acme;a;007955_0x40
2513;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:10:00Z;-20,16;acme;a;007955_0x40
2514;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:20:00Z;-21,17;acme;a;007955_0x40
2515;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:30:00Z;-19,73;acme;a;007955_0x40
2516;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:40:00Z;-18,77;acme;a;007955_0x40
2517;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T15:50:00Z;-20,84;acme;a;007955_0x40
2518;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:00:00Z;-20,81;acme;a;007955_0x40
2519;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:10:00Z;-19,27;acme;a;007955_0x40
2520;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:20:00Z;-19,24;acme;a;007955_0x40
2521;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:30:00Z;-21,26;acme;a;007955_0x40
2522;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:40:00Z;-20,2;acme;a;007955_0x40
2523;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T16:50:00Z;-18,92;acme;a;007955_0x40
2524;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:00:00Z;-19,64;acme;a;007955_0x40
2525;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:10:00Z;-21,37;acme;a;007955_0x40
2526;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:20:00Z;-19,87;acme;a;007955_0x40
2527;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:30:00Z;-18,66;acme;a;007955_0x40
2528;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:40:00Z;-20,55;acme;a;007955_0x40
2529;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T17:50:00Z;-21,09;acme;a;007955_0x40
2530;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:00:00Z;-19,46;acme;a;007955_0x40
2531;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:10:00Z;-18,77;acme;a;007955_0x40
2532;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:20:00Z;-21,2;acme;a;007955_0x40
2533;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:30:00Z;-20,45;acme;a;007955_0x40
2534;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:40:00Z;-19,11;acme;a;007955_0x40
2535;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T18:50:00Z;-19,15;acme;a;007955_0x40
2536;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:00:00Z;-21,39;acme;a;007955_0x40
2537;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:10:00Z;-20,04;acme;a;007955_0x40
2538;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:20:00Z;-18,93;acme;a;007955_0x40
2539;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:30:00Z;-19,81;acme;a;007955_0x40
2540;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:40:00Z;-21,37;acme;a;007955_0x40
2541;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T19:50:00Z;-19,71;acme;a;007955_0x40
2542;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:00:00Z;-18,7;acme;a;007955_0x40
2543;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:10:00Z;-20,84;acme;a;007955_0x40
2544;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:20:00Z;-21,04;acme;a;007955_0x40
2545;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:30:00Z;-19,5;acme;a;007955_0x40
2546;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:40:00Z;-18,56;acme;a;007955_0x40
2547;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T20:50:00Z;-21,21;acme;a;007955_0x40
2548;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:00:00Z;-20,68;acme;a;007955_0x40
2549;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:10:00Z;-19,17;acme;a;007955_0x40
2550;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:20:00Z;-18,99;acme;a;007955_0x40
2551;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:30:00Z;-21,39;acme;a;007955_0x40
2552;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:40:00Z;-20,22;acme;a;007955_0x40
2553;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T21:50:00Z;-19,03;acme;a;007955_0x40
2554;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:00:00Z;-19,42;acme;a;007955_0x40
2555;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:10:00Z;-21,41;acme;a;007955_0x40
2556;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:20:00Z;-19,81;acme;a;007955_0x40
2557;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:30:00Z;-18,81;acme;a;007955_0x40
2558;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:40:00Z;-20,16;acme;a;007955_0x40
2559;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T22:50:00Z;-21,27;acme;a;007955_0x40
2560;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:00:00Z;-19,6;acme;a;007955_0x40
2561;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:10:00Z;-18,7;acme;a;007955_0x40
2562;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:20:00Z;-21,14;acme;a;007955_0x40
2563;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:30:00Z;-20,84;acme;a;007955_0x40
2564;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:40:00Z;-19,3;acme;a;007955_0x40
2565;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-19T23:50:00Z;-18,63;acme;a;007955_0x40
2566;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:00:00Z;-21,5;acme;a;007955_0x40
2567;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:10:00Z;-20,62;acme;a;007955_0x40
2568;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:20:00Z;-19,23;acme;a;007955_0x40
2569;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:30:00Z;-18,72;acme;a;007955_0x40
2570;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:40:00Z;-21,57;acme;a;007955_0x40
2571;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T00:50:00Z;-20,32;acme;a;007955_0x40
2572;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:00:00Z;-19;acme;a;007955_0x40
2573;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:10:00Z;-19,51;acme;a;007955_0x40
2574;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:20:00Z;-21,4;acme;a;007955_0x40
2575;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:30:00Z;-19,84;acme;a;007955_0x40
2576;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:40:00Z;-18,8;acme;a;007955_0x40
2577;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T01:50:00Z;-17,67;acme;a;007955_0x40
2578;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:00:00Z;-10,7;acme;a;007955_0x40
2579;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:10:00Z;-9,06;acme;a;007955_0x40
2580;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:20:00Z;-19,15;acme;a;007955_0x40
2581;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:30:00Z;-21,46;acme;a;007955_0x40
2582;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:40:00Z;-20,02;acme;a;007955_0x40
2583;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T02:50:00Z;-18,73;acme;a;007955_0x40
2584;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:00:00Z;-20,81;acme;a;007955_0x40
2585;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:10:00Z;-20,84;acme;a;007955_0x40
2586;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:20:00Z;-19,15;acme;a;007955_0x40
2587;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:30:00Z;-19,12;acme;a;007955_0x40
2588;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:40:00Z;-21,44;acme;a;007955_0x40
2589;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T03:50:00Z;-20,13;acme;a;007955_0x40
2590;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:00:00Z;-18,9;acme;a;007955_0x40
2591;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:10:00Z;-19,94;acme;a;007955_0x40
2592;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:20:00Z;-21,24;acme;a;007955_0x40
2593;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:30:00Z;-19,52;acme;a;007955_0x40
2594;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:40:00Z;-18,67;acme;a;007955_0x40
2595;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T04:50:00Z;-21,16;acme;a;007955_0x40
2596;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:00:00Z;-20,68;acme;a;007955_0x40
2597;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:10:00Z;-19,26;acme;a;007955_0x40
2598;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:20:00Z;-18,96;acme;a;007955_0x40
2599;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:30:00Z;-21,52;acme;a;007955_0x40
2600;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:40:00Z;-20,22;acme;a;007955_0x40
2601;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T05:50:00Z;-19,03;acme;a;007955_0x40
2602;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:00:00Z;-19,5;acme;a;007955_0x40
2603;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:10:00Z;-21,57;acme;a;007955_0x40
2604;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:20:00Z;-19,96;acme;a;007955_0x40
2605;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:30:00Z;-18,82;acme;a;007955_0x40
2606;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:40:00Z;-19,92;acme;a;007955_0x40
2607;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T06:50:00Z;-21,43;acme;a;007955_0x40
2608;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:00:00Z;-19,82;acme;a;007955_0x40
2609;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:10:00Z;-18,66;acme;a;007955_0x40
2610;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:20:00Z;-20,61;acme;a;007955_0x40
2611;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:30:00Z;-21,16;acme;a;007955_0x40
2612;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:40:00Z;-19,59;acme;a;007955_0x40
2613;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T07:50:00Z;-18,57;acme;a;007955_0x40
2614;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:00:00Z;-20,9;acme;a;007955_0x40
2615;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:10:00Z;-20,88;acme;a;007955_0x40
2616;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:20:00Z;-19,41;acme;a;007955_0x40
2617;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:30:00Z;-18,64;acme;a;007955_0x40
2618;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:40:00Z;-21,04;acme;a;007955_0x40
2619;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T08:50:00Z;-20,69;acme;a;007955_0x40
2620;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:00:00Z;-19,27;acme;a;007955_0x40
2621;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:10:00Z;-18,87;acme;a;007955_0x40
2622;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:20:00Z;-21,17;acme;a;007955_0x40
2623;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:30:00Z;-20,47;acme;a;007955_0x40
2624;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:40:00Z;-19,17;acme;a;007955_0x40
2625;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T09:50:00Z;-19,06;acme;a;007955_0x40
2626;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:00:00Z;-21,31;acme;a;007955_0x40
2627;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:10:00Z;-20,4;acme;a;007955_0x40
2628;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:20:00Z;-19,1;acme;a;007955_0x40
2629;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:30:00Z;-19,25;acme;a;007955_0x40
2630;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:40:00Z;-21,22;acme;a;007955_0x40
2631;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T10:50:00Z;-20,39;acme;a;007955_0x40
2632;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:00:00Z;-19,15;acme;a;007955_0x40
2633;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:10:00Z;-19,1;acme;a;007955_0x40
2634;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:20:00Z;-21,29;acme;a;007955_0x40
2635;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:30:00Z;-20,19;acme;a;007955_0x40
2636;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:40:00Z;-19,03;acme;a;007955_0x40
2637;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T11:50:00Z;-19,19;acme;a;007955_0x40
2638;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:00:00Z;-21,26;acme;a;007955_0x40
2639;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:10:00Z;-20,21;acme;a;007955_0x40
2640;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:20:00Z;-19,18;acme;a;007955_0x40
2641;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:30:00Z;-19,7;acme;a;007955_0x40
2642;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:40:00Z;-21,31;acme;a;007955_0x40
2643;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T12:50:00Z;-20,29;acme;a;007955_0x40
2644;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:00:00Z;-19,02;acme;a;007955_0x40
2645;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:10:00Z;-19,45;acme;a;007955_0x40
2646;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:20:00Z;-21,22;acme;a;007955_0x40
2647;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:30:00Z;-20,19;acme;a;007955_0x40
2648;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:40:00Z;-18,87;acme;a;007955_0x40
2649;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T13:50:00Z;-17,63;acme;a;007955_0x40
2650;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T14:00:00Z;-11,94;acme;a;007955_0x40
2651;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T14:10:00Z;-12,1;acme;a;007955_0x40
2652;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T14:20:00Z;-18,14;acme;a;007955_0x40
2653;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T14:50:00Z;-19,56;acme;a;007955_0x40
2654;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:00:00Z;-18,81;acme;a;007955_0x40
2655;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:10:00Z;-20,62;acme;a;007955_0x40
2656;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:20:00Z;-21,1;acme;a;007955_0x40
2657;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:30:00Z;-19,88;acme;a;007955_0x40
2658;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:40:00Z;-19,03;acme;a;007955_0x40
2659;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T15:50:00Z;-20,78;acme;a;007955_0x40
2660;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:00:00Z;-20,82;acme;a;007955_0x40
2661;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:10:00Z;-19,02;acme;a;007955_0x40
2662;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:20:00Z;-18,76;acme;a;007955_0x40
2663;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:30:00Z;-21,12;acme;a;007955_0x40
2664;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:40:00Z;-20,58;acme;a;007955_0x40
2665;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T16:50:00Z;-19,06;acme;a;007955_0x40
2666;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:00:00Z;-19,6;acme;a;007955_0x40
2667;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:10:00Z;-21,26;acme;a;007955_0x40
2668;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:20:00Z;-20,22;acme;a;007955_0x40
2669;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:30:00Z;-18,99;acme;a;007955_0x40
2670;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:40:00Z;-19,65;acme;a;007955_0x40
2671;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T17:50:00Z;-21,25;acme;a;007955_0x40
2672;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:00:00Z;-19,36;acme;a;007955_0x40
2673;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:10:00Z;-21,39;acme;a;007955_0x40
2674;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:20:00Z;-20;acme;a;007955_0x40
2675;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:30:00Z;-18,89;acme;a;007955_0x40
2676;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:40:00Z;-20,02;acme;a;007955_0x40
2677;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T18:50:00Z;-21,25;acme;a;007955_0x40
2678;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:00:00Z;-19,69;acme;a;007955_0x40
2679;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:10:00Z;-18,67;acme;a;007955_0x40
2680;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:20:00Z;-20,7;acme;a;007955_0x40
2681;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:30:00Z;-20,97;acme;a;007955_0x40
2682;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:40:00Z;-19,44;acme;a;007955_0x40
2683;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T19:50:00Z;-18,63;acme;a;007955_0x40
2684;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:00:00Z;-21,19;acme;a;007955_0x40
2685;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:10:00Z;-20,59;acme;a;007955_0x40
2686;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:20:00Z;-19,17;acme;a;007955_0x40
2687;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:30:00Z;-18,87;acme;a;007955_0x40
2688;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:40:00Z;-21,39;acme;a;007955_0x40
2689;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T20:50:00Z;-20,31;acme;a;007955_0x40
2690;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T21:00:00Z;-19,12;acme;a;007955_0x40
2691;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T21:10:00Z;-19,45;acme;a;007955_0x40
2692;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-20T21:20:00Z;-21,52;acme;a;007955_0x40
